transaction_id,amount,sender_balance_before,sender_balance_after,receiver_balance_before,receiver_balance_after,transaction_type,hour,month_2026,day_of_week,device_type,region,is_fraud
UB4VW735D,310.93,70090.05,69779.12,34467.78,34778.71,peer,8,2,Mon,feature,Kisumu,0
UIOG69GMU,887.19,61610.77,60723.58,38210.62,39097.81,paybill,19,9,Sat,smartphone,Mombasa,0
UAL5YNKJW,413.56,27791.58,27378.02,16181.42,16594.98,paybill,16,1,Fri,smartphone,Eldoret,0
UKWR0LD7R,214.38,68346.82,68132.44,44944.3,45158.68,till,18,11,Wed,smartphone,Kisumu,0
UKVELDWFJ,2900.58,66314.29,63413.71,47022.75,49923.33,paybill,21,11,Sun,smartphone,Mombasa,0
UDB4PVKVX,1773.59,45229.71,43456.12,18219.13,19992.72,paybill,9,4,Mon,smartphone,Nakuru,0
ULDS8NFIK,2206.38,77572.78,75366.4,46487.97,48694.35,paybill,9,12,Thu,smartphone,Nairobi,0
UFKQD1K34,7350.18,40284.02,32933.84,12693.02,20043.2,till,4,6,Thu,feature,Nairobi,0
UBXWQORJ7,2932.63,20832.94,17900.31,8400.04,11332.67,till,19,2,Fri,smartphone,Nakuru,0
UAFQ5J55I,2757.3,75721.39,72964.09,39735.65,42492.95,peer,20,1,Sun,feature,Nairobi,0
UHEB03ODR,1148.75,79423.0,78274.25,37744.51,38893.26,till,3,8,Fri,feature,Kisumu,0
UH2NYCSL8,4158.66,6682.14,2523.48,14922.07,19080.73,till,0,8,Wed,smartphone,Kisumu,0
ULGOAJJSQ,281.32,66248.73,65967.41,11538.27,11819.59,till,19,12,Sat,feature,Nairobi,0
UFDUCPLWW,1112.01,69269.14,68157.13,5500.5,6612.51,peer,2,6,Fri,smartphone,Eldoret,0
UE4YDNL6Y,1711.6,10023.43,8311.83,15312.6,17024.2,paybill,12,5,Sun,smartphone,Nakuru,0
UHKVF4G3Q,1254.97,68563.96,67308.99,14399.84,15654.81,peer,21,8,Tue,smartphone,Nairobi,0
UFFGS0MOK,572.78,45067.77,44494.99,158.18,730.96,peer,13,6,Fri,feature,Nairobi,0
UKNV6LE0G,509.66,9590.74,9081.08,25714.9,26224.56,peer,5,11,Fri,feature,Eldoret,0
UDFN05YV5,634.43,60321.53,59687.1,22382.17,23016.6,till,12,4,Sun,smartphone,Kisumu,0
UBX22DYEF,1232.69,79497.4,78264.71,48237.85,49470.54,paybill,19,2,Tue,smartphone,Eldoret,0
UKWV58ZDS,2979.09,52057.56,49078.47,16005.81,18984.9,paybill,9,11,Tue,feature,Mombasa,0
UAHOPDMFF,187.89,9766.0,9578.11,29637.02,29824.91,peer,16,1,Thu,feature,Nairobi,0
UFDBUNSH3,678.39,34020.46,33342.07,8734.02,9412.41,peer,13,6,Thu,smartphone,Eldoret,0
UIM834TIV,5241.31,18827.61,13586.3,12555.03,17796.34,paybill,5,9,Thu,feature,Nakuru,0
UF12AEW7J,1913.38,62377.26,60463.88,44483.84,46397.22,paybill,21,6,Thu,smartphone,Mombasa,0
UBH05N3HZ,1288.68,1951.55,662.87,28449.93,29738.61,till,23,2,Mon,feature,Mombasa,0
ULEC231UI,1227.6,79727.31,78499.71,7502.14,8729.74,paybill,12,12,Sat,smartphone,Nakuru,0
UDADJDO4H,49.82,76092.86,76043.04,37853.69,37903.51,peer,3,4,Sun,smartphone,Mombasa,0
UBUI86Y5E,1786.75,73687.24,71900.49,5906.16,7692.91,till,8,2,Sun,smartphone,Kisumu,0
UFLZXR6J5,59.84,34590.36,34530.52,46607.24,46667.08,peer,15,6,Fri,smartphone,Kisumu,0
UCD5T0JF9,4345.23,38658.38,34313.15,37964.58,42309.81,till,5,3,Sat,smartphone,Nairobi,0
UJNS6OOH6,1037.95,25487.41,24449.46,745.87,1783.82,paybill,20,10,Sun,smartphone,Mombasa,0
UC6ZSZ8P3,1782.8,21289.07,19506.27,27763.44,29546.24,peer,17,3,Sat,smartphone,Eldoret,0
UC91DQGNT,1658.45,41963.8,40305.35,8131.14,9789.59,paybill,20,3,Sat,smartphone,Mombasa,0
UKW17VYQR,2236.29,76434.18,74197.89,17780.44,20016.73,paybill,9,11,Wed,feature,Kisumu,0
UACW6O6C8,635.23,58392.89,57757.66,33586.62,34221.85,peer,8,1,Sun,feature,Nairobi,0
UH8K0M7E0,996.46,59120.41,58123.95,40083.97,41080.43,paybill,18,8,Sat,feature,Eldoret,0
UJ06TCTWI,48.8,50888.66,50839.86,42292.32,42341.12,paybill,6,10,Mon,smartphone,Mombasa,0
UHLVN1N2D,1406.93,21547.63,20140.7,11017.29,12424.22,peer,1,8,Wed,feature,Nairobi,0
UCNIOSZPS,573.9,59736.45,59162.55,37710.22,38284.12,peer,6,3,Mon,smartphone,Kisumu,0
UDZKMEYPZ,56.62,51641.11,51584.49,21806.74,21863.36,peer,5,4,Sun,feature,Nairobi,0
UHMO4DLU0,1684.27,3462.26,1777.99,25303.74,26988.01,till,16,8,Wed,feature,Nairobi,0
UER7MT7JD,348.48,47785.91,47437.43,14336.54,14685.02,till,19,5,Sat,feature,Mombasa,0
UESRSVITJ,1714.39,41261.79,39547.4,45625.59,47339.98,paybill,13,5,Mon,smartphone,Eldoret,0
UE2JNQWUN,1279.14,10588.92,9309.78,8505.33,9784.47,till,16,5,Fri,feature,Kisumu,0
UGG4774VS,797.0,43049.49,42252.49,4211.67,5008.67,paybill,3,7,Sat,feature,Mombasa,0
UERZU8GVD,1509.53,34713.04,33203.51,49015.48,50525.01,peer,2,5,Sun,smartphone,Nakuru,0
UH9UON18E,915.99,68362.49,67446.5,39596.45,40512.44,paybill,9,8,Sat,feature,Mombasa,0
UAP3DH7BF,321.74,9706.44,9384.7,22284.68,22606.42,till,20,1,Fri,smartphone,Nairobi,0
UHP082Z2G,591.04,72326.02,71734.98,10974.11,11565.15,peer,2,8,Mon,smartphone,Mombasa,0
UAXQPYXPW,450.61,52988.45,52537.84,42826.45,43277.06,peer,16,1,Thu,feature,Mombasa,0
UAEXGTASH,272.72,76450.09,76177.37,8686.46,8959.18,paybill,7,1,Sat,feature,Eldoret,0
UKP8MM4UL,421.29,12944.81,12523.52,43085.85,43507.14,paybill,23,11,Tue,smartphone,Kisumu,0
ULRTENL2P,1228.56,2281.07,1052.51,17471.23,18699.79,paybill,4,12,Wed,feature,Nairobi,0
UJWTR6DB3,1048.52,22110.05,21061.53,9323.19,10371.71,peer,4,10,Fri,smartphone,Nairobi,0
UKCQYWQUX,2191.05,38647.61,36456.56,14743.35,16934.4,peer,2,11,Thu,smartphone,Eldoret,0
UKCY9W3UJ,2403.61,45562.1,43158.49,8620.98,11024.59,peer,23,11,Mon,feature,Kisumu,0
UCY44MONX,1397.59,63212.42,61814.83,6994.85,8392.44,peer,5,3,Wed,smartphone,Kisumu,0
UGS02RXWR,1427.29,23689.7,22262.41,42109.74,43537.03,till,10,7,Wed,smartphone,Mombasa,0
UGR4TGBDC,1101.55,67020.38,65918.83,8792.76,9894.31,till,1,7,Mon,smartphone,Kisumu,0
UEM9MKWQ9,92.43,41872.63,41780.2,12665.81,12758.24,till,13,5,Sun,feature,Mombasa,0
UCWX9J46F,1405.61,28967.47,27561.86,31642.27,33047.88,peer,5,3,Tue,smartphone,Mombasa,0
UCHHSZZ3T,104.96,67698.35,67593.39,35041.89,35146.85,peer,12,3,Thu,smartphone,Mombasa,0
UC4JGDRQ2,381.69,43091.52,42709.83,23931.2,24312.89,paybill,12,3,Tue,feature,Eldoret,0
UKLRK9S4G,378.51,33675.18,33296.67,47595.39,47973.9,paybill,22,11,Thu,feature,Nakuru,0
UCX0TXGP5,380.09,26089.28,25709.19,20847.43,21227.52,peer,17,3,Sun,feature,Nakuru,0
ULMBXLN4R,3315.3,17642.73,14327.43,49669.64,52984.94,paybill,3,12,Sun,smartphone,Mombasa,0
UDG9K2SNR,2406.23,5950.67,3544.44,6773.43,9179.66,till,0,4,Wed,feature,Nairobi,0
UAPKADJLW,127.82,25943.0,25815.18,3606.71,3734.53,paybill,14,1,Wed,feature,Kisumu,0
UD9NFCBZ8,667.69,2778.61,2110.92,21367.44,22035.13,peer,9,4,Sun,feature,Nakuru,0
UGF1SIH3A,3277.56,13737.56,10460.0,3039.48,6317.04,till,19,7,Fri,feature,Kisumu,0
UGL7CUNZA,36.01,9525.19,9489.18,13438.99,13475.0,till,16,7,Sun,feature,Mombasa,0
UFFQUEL8J,879.19,46851.38,45972.19,18414.81,19294.0,till,7,6,Fri,feature,Kisumu,0
ULT0IKTDA,67.91,65122.87,65054.96,10479.76,10547.67,peer,10,12,Wed,smartphone,Mombasa,0
UGHFLDFZA,540.0,67790.25,67250.25,2229.24,2769.24,till,7,7,Mon,feature,Nakuru,0
UAWGIRIC0,652.84,70874.23,70221.39,46291.51,46944.35,paybill,16,1,Tue,feature,Mombasa,0
UIVRWSDJJ,909.52,64178.25,63268.73,32021.0,32930.52,paybill,16,9,Sat,feature,Nairobi,0
UHEPK0EGF,75.68,79333.4,79257.72,2048.79,2124.47,peer,14,8,Thu,feature,Kisumu,0
UBN8EZ0PM,2147.69,13763.38,11615.69,10855.35,13003.04,peer,8,2,Sun,smartphone,Nakuru,1
UA7VTM2AG,393.05,76208.53,75815.48,16481.99,16875.04,peer,21,1,Sun,smartphone,Eldoret,0
UIKVDVNV1,192.54,56359.93,56167.39,13798.16,13990.7,till,17,9,Mon,smartphone,Kisumu,0
UAEL3FJUM,386.48,41769.9,41383.42,12721.45,13107.93,till,14,1,Wed,smartphone,Mombasa,1
UJDYXYVYH,379.05,59196.48,58817.43,1555.15,1934.2,peer,5,10,Sun,feature,Eldoret,0
UKZIT5MU2,2469.16,25510.24,23041.08,21375.3,23844.46,peer,20,11,Sun,smartphone,Mombasa,0
UBBRPQRUG,89.79,12269.51,12179.72,42206.03,42295.82,peer,7,2,Fri,smartphone,Eldoret,0
UB3OW4ETH,3828.51,20547.31,16718.8,25092.0,28920.51,peer,20,2,Fri,smartphone,Kisumu,0
UB7CKG3N2,2357.39,33280.58,30923.19,14102.82,16460.21,paybill,15,2,Wed,smartphone,Mombasa,0
UJH3WMXKJ,265.78,70848.27,70582.49,9994.11,10259.89,paybill,2,10,Wed,smartphone,Nakuru,0
UJ5AJ49N4,146.22,62600.27,62454.05,487.82,634.04,peer,19,10,Mon,smartphone,Eldoret,0
UF5AIM7I1,4105.23,73846.09,69740.86,47369.55,51474.78,till,16,6,Fri,smartphone,Nairobi,0
UINPHXXM3,4059.14,29891.78,25832.64,46859.39,50918.53,till,22,9,Sat,feature,Nakuru,0
UJUKSFU3G,1156.16,73386.33,72230.17,20038.91,21195.07,till,12,10,Wed,smartphone,Nairobi,0
UCN6AA98L,3885.84,54573.83,50687.99,22854.94,26740.78,till,19,3,Tue,feature,Nairobi,0
UG39C00R4,1736.35,13473.06,11736.71,46485.25,48221.6,paybill,8,7,Tue,feature,Kisumu,0
UERI5SEE5,1544.28,46832.75,45288.47,42419.27,43963.55,till,10,5,Sat,smartphone,Nairobi,0
UAPK2TJTW,3953.28,54856.39,50903.11,40449.29,44402.57,till,16,1,Thu,smartphone,Mombasa,0
UIDW02PE6,1326.29,51545.17,50218.88,5572.4,6898.69,paybill,10,9,Mon,smartphone,Nakuru,0
UG6CS0VSH,2089.85,76780.55,74690.7,6601.09,8690.94,till,0,7,Sat,feature,Nakuru,0
UIVZME9MI,339.31,26101.7,25762.39,42617.54,42956.85,paybill,14,9,Wed,feature,Nairobi,0
UJYQXE4IJ,1.38,30746.75,30745.37,42777.2,42778.58,till,1,10,Sat,feature,Nairobi,0
UG9RWJ0L2,1313.59,19186.77,17873.18,39019.17,40332.76,peer,14,7,Fri,smartphone,Mombasa,0
UD6BT9HJ5,578.68,25751.87,25173.19,20340.53,20919.21,till,12,4,Sat,smartphone,Nairobi,0
UKUHRP7U9,3206.58,56792.45,53585.87,4107.96,7314.54,till,19,11,Sun,feature,Kisumu,0
UBX2R6A9Z,294.98,21222.86,20927.88,575.46,870.44,peer,20,2,Sat,smartphone,Nairobi,0
ULC5KA1VD,580.24,75089.19,74508.95,14815.56,15395.8,peer,16,12,Fri,feature,Nakuru,0
UHMXDIUCT,3862.67,30745.56,26882.89,4975.27,8837.94,peer,14,8,Sun,feature,Mombasa,0
UGLXRJN63,2799.68,10603.52,7803.84,35201.14,38000.82,till,12,7,Sun,smartphone,Eldoret,0
ULTDN6S7P,501.46,66210.57,65709.11,1602.42,2103.88,paybill,13,12,Sat,smartphone,Mombasa,0
UEY2A5UDY,247.92,65437.03,65189.11,44144.7,44392.62,peer,22,5,Sat,feature,Nairobi,0
UJHQN1WUP,2708.5,34467.94,31759.44,46108.8,48817.3,peer,9,10,Tue,feature,Mombasa,0
UHOS5ZZRC,2125.21,33037.47,30912.26,46297.85,48423.06,till,4,8,Thu,feature,Nakuru,0
UB1YZRPYD,351.76,28580.97,28229.21,3872.77,4224.53,till,20,2,Wed,feature,Nakuru,0
UCAUWHIWB,103.62,27653.57,27549.95,11540.75,11644.37,peer,1,3,Sun,feature,Nairobi,0
ULCC1UZ72,2123.74,10266.06,8142.32,29838.93,31962.67,paybill,11,12,Sun,feature,Nairobi,0
UAD4QBRS7,2282.04,18076.21,15794.17,9741.56,12023.6,paybill,9,1,Sun,feature,Kisumu,0
UCKBC7E1N,578.87,56654.44,56075.57,39500.38,40079.25,till,0,3,Wed,feature,Nakuru,0
UH0LSM8LU,2617.16,53106.34,50489.18,49397.59,52014.75,paybill,7,8,Wed,smartphone,Eldoret,0
UBO08V2J0,668.01,56998.97,56330.96,32522.56,33190.57,peer,4,2,Tue,smartphone,Eldoret,0
UDU2EX3B0,471.04,58154.89,57683.85,32342.39,32813.43,peer,2,4,Thu,smartphone,Nakuru,0
UKNDS5HFU,939.77,58727.26,57787.49,6254.91,7194.68,peer,16,11,Fri,smartphone,Kisumu,0
UITXUVWJ6,3027.84,56499.09,53471.25,18256.33,21284.17,paybill,9,9,Thu,feature,Eldoret,0
ULP0YMILL,1638.77,26257.81,24619.04,6544.62,8183.39,till,7,12,Thu,feature,Nakuru,0
UJ3NAOMJT,595.69,10039.44,9443.75,7940.88,8536.57,paybill,7,10,Tue,smartphone,Nairobi,0
UK2B1GKXZ,4998.97,45275.73,40276.76,32389.09,37388.06,peer,19,11,Fri,feature,Eldoret,0
UK11XNXL0,2106.69,66095.35,63988.66,14953.43,17060.12,peer,10,11,Fri,feature,Nakuru,0
UD9EIFIGY,2106.24,1561.83,0.0,49205.82,51312.06,paybill,5,4,Fri,feature,Nakuru,1
ULO71XMYP,2187.1,36846.65,34659.55,7745.12,9932.22,paybill,14,12,Mon,smartphone,Eldoret,0
UBZKAGJC8,3178.9,56761.3,53582.4,14270.02,17448.92,till,18,2,Fri,feature,Nakuru,0
UIBD4AO1M,712.03,65154.38,64442.35,46128.61,46840.64,paybill,11,9,Mon,smartphone,Eldoret,0
UEHB1ZTIW,3337.23,64625.87,61288.64,27315.44,30652.67,till,11,5,Thu,feature,Kisumu,0
UANEW81VS,1315.33,69300.11,67984.78,39076.07,40391.4,paybill,19,1,Sun,feature,Nairobi,0
UH8Q9YE01,1067.4,30892.19,29824.79,47263.61,48331.01,till,11,8,Wed,smartphone,Kisumu,0
ULEYTU8KF,2316.09,77915.54,75599.45,29345.42,31661.51,till,22,12,Wed,smartphone,Eldoret,0
UJMLR4YDL,3142.48,74538.96,71396.48,37835.98,40978.46,paybill,18,10,Sun,smartphone,Eldoret,0
UGDO3BOOJ,230.41,12118.39,11887.98,21395.22,21625.63,paybill,12,7,Tue,smartphone,Kisumu,0
UDI2V3FAW,463.08,23598.22,23135.14,4143.61,4606.69,peer,3,4,Sat,smartphone,Nairobi,0
UIXWYDQCA,1445.43,69419.4,67973.97,44272.96,45718.39,till,1,9,Sun,feature,Nairobi,0
UKW73KKRQ,2065.93,3726.98,1661.05,11648.34,13714.27,paybill,23,11,Thu,smartphone,Nakuru,0
UGWSG0I5Y,494.37,55766.99,55272.62,42966.47,43460.84,paybill,7,7,Tue,smartphone,Nairobi,0
UEA80SBHP,466.87,5319.57,4852.7,37070.14,37537.01,peer,21,5,Wed,feature,Mombasa,0
UBK9VCSWS,595.59,79810.8,79215.21,23143.62,23739.21,till,20,2,Wed,smartphone,Nakuru,0
UGWVXX4AE,911.46,42176.33,41264.87,46615.29,47526.75,peer,0,7,Sat,feature,Nairobi,0
UAW7JCHAV,1236.8,24725.06,23488.26,10857.04,12093.84,peer,14,1,Sat,feature,Kisumu,0
UGUX9ZK2C,432.18,66404.91,65972.73,42746.0,43178.18,peer,17,7,Mon,feature,Eldoret,0
UG3RHMOB5,4418.82,18473.58,14054.76,16797.27,21216.09,paybill,5,7,Wed,smartphone,Nairobi,0
UB9YAY09D,743.76,36978.62,36234.86,15368.78,16112.54,paybill,22,2,Mon,feature,Nakuru,0
UG3X6P49R,3285.17,31616.16,28330.99,48408.78,51693.95,till,6,7,Fri,feature,Nairobi,0
UE4FEQAHJ,771.23,16856.47,16085.24,33680.4,34451.63,paybill,0,5,Thu,smartphone,Nairobi,0
UFA3RJI1P,6490.7,20360.03,13869.33,14819.85,21310.55,paybill,22,6,Wed,feature,Nakuru,0
UA68BJBK6,547.24,67252.43,66705.19,48320.11,48867.35,till,0,1,Sat,feature,Mombasa,0
UH3RIGXKF,1048.2,57678.99,56630.79,38172.57,39220.77,peer,2,8,Wed,feature,Kisumu,0
UIKYHH8AH,842.62,14705.82,13863.2,6473.23,7315.85,till,11,9,Wed,smartphone,Nairobi,0
UKJA22TC4,891.54,39098.6,38207.06,27032.32,27923.86,till,11,11,Fri,smartphone,Mombasa,0
UBBXEYXL0,255.42,7394.7,7139.28,13007.02,13262.44,till,22,2,Mon,feature,Nakuru,0
UEOFV6SD2,226.7,40489.58,40262.88,23797.46,24024.16,paybill,12,5,Wed,smartphone,Mombasa,0
UL9MZUE5G,1824.94,13909.91,12084.97,21376.74,23201.68,peer,3,12,Tue,smartphone,Mombasa,0
UITIE1IER,1030.8,72640.49,71609.69,11206.53,12237.33,paybill,15,9,Sun,feature,Kisumu,0
UJ8KLNUNH,1735.22,39518.04,37782.82,27834.81,29570.03,peer,19,10,Tue,smartphone,Nakuru,0
UHH4EY92A,2016.14,51097.48,49081.34,10463.42,12479.56,paybill,20,8,Sat,smartphone,Mombasa,0
UDDWPLW89,1964.89,34595.51,32630.62,17679.42,19644.31,till,22,4,Mon,smartphone,Mombasa,0
UBY9CJWTG,454.64,30931.89,30477.25,38346.1,38800.74,paybill,4,2,Thu,feature,Eldoret,0
UIYOQNTGD,1037.9,26395.54,25357.64,10303.33,11341.23,peer,1,9,Mon,smartphone,Kisumu,1
UBE4QR9UE,2607.25,63898.46,61291.21,15100.9,17708.15,peer,18,2,Sat,feature,Mombasa,0
UJGNG3ITV,363.81,54190.07,53826.26,32262.22,32626.03,paybill,20,10,Thu,feature,Nakuru,0
UGM3KLXLF,7.0,54953.72,54946.72,13251.57,13258.57,paybill,8,7,Wed,smartphone,Kisumu,0
UKY1XNCS9,441.53,3443.39,3001.86,31796.03,32237.56,peer,0,11,Wed,smartphone,Nairobi,0
UE4LHIECV,498.35,29029.76,28531.41,24572.73,25071.08,till,22,5,Sun,feature,Kisumu,0
UGSBO1I9O,2458.46,58196.69,55738.23,45792.83,48251.29,peer,0,7,Tue,feature,Kisumu,0
UKI09MQNK,1612.24,41853.75,40241.51,44795.59,46407.83,paybill,4,11,Sun,feature,Eldoret,0
UHMXNNWSU,3227.41,13361.19,10133.78,18330.02,21557.43,paybill,15,8,Tue,smartphone,Kisumu,0
UGUYIVCQ7,1483.77,58087.8,56604.03,36810.5,38294.27,peer,6,7,Sat,feature,Mombasa,0
UFSGO80V4,1928.67,25302.55,23373.88,14834.99,16763.66,till,19,6,Fri,feature,Eldoret,0
UKBFV0HIF,178.29,7735.48,7557.19,25920.55,26098.84,paybill,8,11,Sat,feature,Mombasa,0
ULO459R48,5122.05,7694.28,2572.23,38827.86,43949.91,peer,5,12,Thu,feature,Mombasa,0
UG91HEN0G,436.71,76460.78,76024.07,47014.04,47450.75,paybill,21,7,Fri,smartphone,Nairobi,0
UCFLEJD2B,1210.51,44853.31,43642.8,169.63,1380.14,peer,4,3,Fri,feature,Mombasa,0
ULAY4F047,3301.51,6077.63,2776.12,30798.44,34099.95,peer,5,12,Tue,feature,Mombasa,0
UJ9TFI9CT,3418.54,50217.82,46799.28,41558.62,44977.16,paybill,7,10,Thu,smartphone,Mombasa,0
UDBBX6N5Y,146.15,67709.54,67563.39,26231.73,26377.88,paybill,20,4,Wed,feature,Nakuru,0
UKN5LKA5T,1266.83,2617.27,1350.44,7647.69,8914.52,paybill,20,11,Wed,feature,Nakuru,0
UFB9XRE09,1384.45,31071.8,29687.35,49646.38,51030.83,peer,22,6,Thu,smartphone,Kisumu,0
UICCZKGP1,2618.35,6790.49,4172.14,12265.89,14884.24,peer,22,9,Thu,smartphone,Nairobi,0
UEBW6TMNX,232.52,21711.37,21478.85,32268.85,32501.37,till,17,5,Fri,smartphone,Mombasa,0
ULXNT7XBW,8574.69,61402.84,52828.15,42665.64,51240.33,paybill,11,12,Tue,smartphone,Eldoret,0
UHFI9YCV4,548.75,23583.93,23035.18,36412.18,36960.93,till,4,8,Sat,smartphone,Nairobi,0
UDYJO20NB,1824.29,74630.52,72806.23,38653.53,40477.82,peer,20,4,Tue,feature,Kisumu,0
UGN24PHQG,730.47,62662.67,61932.2,48034.92,48765.39,paybill,6,7,Sat,feature,Mombasa,0
UEYNMROQ3,2090.6,60591.22,58500.62,13680.32,15770.92,peer,12,5,Thu,feature,Mombasa,0
UJ6PRG3D0,1520.35,47952.35,46432.0,40105.9,41626.25,paybill,2,10,Sat,feature,Eldoret,0
UE7L8695M,1720.2,74657.41,72937.21,32396.55,34116.75,peer,18,5,Mon,feature,Kisumu,0
UGTFMCV5M,1308.01,25878.84,24570.83,3835.7,5143.71,till,11,7,Mon,smartphone,Kisumu,0
UCJZU74WT,1369.39,75094.6,73725.21,38803.83,40173.22,peer,8,3,Fri,feature,Mombasa,0
UJPZHOENO,2338.68,75783.18,73444.5,30975.66,33314.34,paybill,23,10,Sat,feature,Nairobi,0
UDVDYNUWZ,1114.69,35982.63,34867.94,46372.9,47487.59,till,22,4,Wed,smartphone,Nairobi,0
UL853QED5,2688.48,50148.02,47459.54,11426.42,14114.9,till,9,12,Wed,smartphone,Nairobi,0
UF5XE7O91,100.0,53815.14,53715.14,23813.23,23913.23,till,20,6,Thu,smartphone,Nairobi,0
UB5LWSG3F,523.58,62048.38,61524.8,47701.1,48224.68,peer,20,2,Wed,feature,Nairobi,0
UDH40RXVH,918.38,60066.45,59148.07,14331.56,15249.94,peer,6,4,Sun,feature,Nakuru,0
UEW3WW7WT,62.01,60681.33,60619.32,23062.27,23124.28,till,17,5,Sun,feature,Mombasa,0
ULXEG96BQ,5.34,76265.6,76260.26,16084.48,16089.82,peer,17,12,Mon,smartphone,Nairobi,0
UFQKEDK1Z,92.59,57527.67,57435.08,13622.13,13714.72,till,8,6,Tue,smartphone,Nakuru,0
ULR3UUJGK,972.95,54612.65,53639.7,30493.73,31466.68,paybill,2,12,Tue,feature,Mombasa,0
UIRKC0L8J,864.45,41033.41,40168.96,14894.73,15759.18,paybill,14,9,Tue,smartphone,Eldoret,0
UL55A8JZG,710.82,72846.77,72135.95,23206.32,23917.14,peer,6,12,Sat,smartphone,Nairobi,0
UABD3B4AW,1668.5,40554.45,38885.95,38911.74,40580.24,paybill,20,1,Sun,smartphone,Nairobi,0
UA1MHB724,879.28,9112.79,8233.51,24116.45,24995.73,paybill,11,1,Mon,smartphone,Kisumu,0
UH1C4TBOH,180.01,6266.49,6086.48,11790.82,11970.83,till,4,8,Mon,feature,Nakuru,0
UED71ENGB,664.8,14098.2,13433.4,6472.4,7137.2,peer,5,5,Fri,smartphone,Nairobi,0
UDYPVORMH,2393.32,36112.0,33718.68,14456.3,16849.62,till,0,4,Sat,smartphone,Kisumu,0
UFK306MMK,793.42,18876.08,18082.66,42067.86,42861.28,peer,13,6,Thu,smartphone,Mombasa,0
UH7BX6Z7D,1091.4,55572.89,54481.49,2165.72,3257.12,till,7,8,Wed,feature,Nakuru,0
UENS36WS5,43.85,5493.55,5449.7,39663.95,39707.8,peer,2,5,Sat,smartphone,Nakuru,0
UGHD21NWM,5374.75,406.21,0.0,7482.52,12857.27,peer,18,7,Sat,feature,Eldoret,1
UEKMMVRSI,159.54,10094.59,9935.05,46677.93,46837.47,paybill,9,5,Tue,feature,Nakuru,0
UD0D7A6QF,150.73,72769.4,72618.67,25092.8,25243.53,paybill,6,4,Wed,smartphone,Nakuru,0
UFUXD09ZV,2719.28,50147.28,47428.0,9760.41,12479.69,peer,1,6,Fri,feature,Nakuru,0
UKPHY9LMX,1100.42,7838.83,6738.41,14293.82,15394.24,paybill,6,11,Sat,feature,Nakuru,0
UISM8LP03,1594.36,49155.49,47561.13,37522.75,39117.11,till,6,9,Fri,feature,Nairobi,0
UCHHLB1CN,364.98,70295.18,69930.2,739.09,1104.07,paybill,0,3,Sun,feature,Mombasa,0
UFUJD8107,696.37,36660.56,35964.19,41710.24,42406.61,till,4,6,Fri,feature,Kisumu,0
UD7HJ3SJ0,617.02,36799.82,36182.8,41634.7,42251.72,till,22,4,Sat,feature,Mombasa,0
UD3ULCBWA,2097.37,8006.14,5908.77,13596.35,15693.72,paybill,11,4,Thu,feature,Nairobi,0
UC2FRS5KW,446.41,42974.75,42528.34,49118.1,49564.51,peer,2,3,Sun,feature,Nakuru,0
UI64D500L,681.65,1695.87,1014.22,37327.95,38009.6,peer,3,9,Tue,feature,Kisumu,0
UIWRGTD80,55.41,3921.08,3865.67,21162.48,21217.89,till,8,9,Mon,feature,Eldoret,0
UBN1N0M6E,214.08,56214.66,56000.58,38955.9,39169.98,till,17,2,Wed,feature,Nairobi,0
ULSWXWO0M,706.97,9526.16,8819.19,27114.43,27821.4,till,13,12,Fri,feature,Mombasa,0
UKHQNV23K,1980.0,53460.33,51480.33,9154.84,11134.84,till,18,11,Thu,feature,Mombasa,0
UJ7L91F75,2881.29,41156.91,38275.62,34756.93,37638.22,peer,19,10,Sun,smartphone,Kisumu,0
ULODHJPV2,2915.71,18374.73,15459.02,32427.91,35343.62,peer,0,12,Sun,smartphone,Kisumu,0
UD62EVQYO,524.67,50784.54,50259.87,42343.0,42867.67,till,16,4,Tue,feature,Nairobi,0
UK9FHOHZJ,135.26,37756.28,37621.02,23283.8,23419.06,paybill,9,11,Mon,feature,Nakuru,0
UA7RKMAW7,1433.52,57474.35,56040.83,9113.76,10547.28,peer,0,1,Tue,feature,Mombasa,0
UKD5J3YXJ,489.22,77312.12,76822.9,35231.45,35720.67,peer,2,11,Sat,feature,Mombasa,0
UJXIMWBFU,1781.65,61813.04,60031.39,17424.04,19205.69,till,7,10,Sun,smartphone,Nairobi,0
UKXJ0BBTT,2857.59,67307.85,64450.26,218.46,3076.05,paybill,23,11,Wed,smartphone,Mombasa,0
UAFMQ9GQS,281.69,68956.33,68674.64,9183.9,9465.59,paybill,4,1,Mon,feature,Eldoret,0
UC3FD5Y41,1878.69,46282.26,44403.57,25831.87,27710.56,paybill,10,3,Sat,smartphone,Kisumu,0
UJGW5JAA6,1683.46,7427.03,5743.57,42115.45,43798.91,paybill,9,10,Fri,smartphone,Eldoret,0
UB0XPSVBB,2305.33,40244.19,37938.86,43686.14,45991.47,paybill,14,2,Wed,smartphone,Kisumu,0
UGF5XSCKQ,68.95,37999.58,37930.63,21529.19,21598.14,paybill,9,7,Mon,feature,Eldoret,0
UBT70E9O5,79.23,17156.77,17077.54,18124.88,18204.11,till,15,2,Tue,feature,Mombasa,0
UAZ3B2U3C,1047.62,4648.9,3601.28,15358.02,16405.64,till,16,1,Fri,feature,Eldoret,0
